4824	NKX3-1	8	-	23536206
137814	NKX2-6	8	-	23559964
6781	STC1	8	-	23699434
10863	ADAM28	8	+	24151553
101929294	LOC101929294	8	-	24153327
27299	ADAMDEC1	8	+	24241798
8756	ADAM7	8	+	24298509
101929315	LOC101929315	8	-	24347825
4741	NEFM	8	+	24771274
4747	NEFL	8	-	24808469
102465506	MIR6841	8	-	24811310
80005	DOCK5	8	+	25042287
102465527	MIR6876	8	+	25202918
2796	GNRH1	8	-	25276774
54793	KCTD9	8	-	25285364
157313	CDCA2	8	+	25316513
64641	EBF2	8	-	25699246
5520	PPP2R2A	8	+	26149007
665	BNIP3L	8	+	26240523
10687	PNMA2	8	-	26362196
1808	DPYSL2	8	+	26371709
148	ADRA1A	8	-	26605667
81551	STMN4	8	-	27092840
23087	TRIM35	8	-	27142403
2185	PTK2B	8	+	27168999
102465507	MIR6842	8	+	27290887
1135	CHRNA2	8	-	27317278
2053	EPHX2	8	+	27348519
1191	CLU	8	-	27454434
102465508	MIR6843	8	-	27468118
51435	SCARA3	8	+	27491577
100500871	MIR3622B	8	-	27559190
100500858	MIR3622A	8	+	27559194
55246	CCDC25	8	-	27590833
157570	ESCO2	8	+	27632058
55872	PBK	8	-	27667138
286133	SCARA5	8	-	27727399
100422828	MIR4287	8	-	27743556
389643	NUGGC	8	-	27879481
55140	ELP3	8	+	27947748
5368	PNOC	8	+	28174649
55893	ZNF395	8	-	28203102
157574	FBXO16	8	-	28285926
7976	FZD3	8	+	28351722
100422903	MIR4288	8	-	28362633
102465753	MIR7641-2	8	+	28387967
101929402	EXTL3-AS1	8	-	28555920
2137	EXTL3	8	+	28558990
55756	INTS9	8	-	28625175
79618	HMBOX1	8	+	28747911
23303	KIF13B	8	-	28924795
1846	DUSP4	8	-	29190579
619351	LINC00589	8	-	29578776
101929450	LOC101929450	8	+	29605825
101929470	LOC101929470	8	-	29672520
286135	FAM183CP	8	+	29779029
100422876	MIR3148	8	-	29814788
100616190	MIR548O2	8	-	29920258
51669	SARAF	8	-	29920528
23484	LEPROTL1	8	+	29952922
619373	MBOAT4	8	-	29989187
10671	DCTN6	8	+	30013813
100128750	RBPMS-AS1	8	-	30239635
11030	RBPMS	8	+	30242017
2961	GTF2E2	8	-	30436031
100507341	SMIM18	8	+	30496117
2936	GSR	8	-	30535580
7993	UBXN8	8	+	30601682
5516	PPP2CB	8	-	30643126
56154	TEX15	8	-	30689060
29942	PURG	8	-	30853318
7486	WRN	8	+	30890778
3084	NRG1	8	+	31497268
100856811	NRG1-IT1	8	+	31883252
100874286	NRG1-IT3	8	+	32298262
3084	NRG1	8	+	32405728
84750	FUT10	8	-	33228344
84549	MAK16	8	+	33342685
80185	TTI2	8	-	33356027
79845	RNF122	8	-	33405272
78986	DUSP26	8	-	33448848
103689844	LINC01288	8	+	34641439
137970	UNC5D	8	+	35092975
101929550	LOC101929550	8	-	35529681
157855	KCNU1	8	+	36641842
100302233	MIR1268A	8	+	36979471
100507420	LINC01605	8	-	37263982
80139	ZNF703	8	+	37553269
101929622	LOC101929622	8	+	37575097
102723701	LOC102723701	8	-	37592279
11160	ERLIN2	8	+	37594097
728024	LOC728024	8	-	37604074
11212	PROSC	8	+	37620101
25960	ADGRA2	8	+	37654401
55290	BRF2	8	-	37701398
80223	RAB11FIP1	8	-	37716465
137362	GOT1L1	8	-	37791800
155	ADRB3	8	-	37820514
1978	EIF4EBP1	8	+	37888020
9070	ASH2L	8	+	37963011
6770	STAR	8	-	38000218
27257	LSM1	8	-	38020839
9530	BAG4	8	+	38034106
23259	DDHD2	8	+	38089009
84513	PPAPDC1B	8	-	38120650
54904	WHSC1L1	8	-	38132561
137994	LETM2	8	+	38243959
2260	FGFR1	8	-	38268656
389649	C8orf86	8	-	38368352
286140	RNF5P1	8	-	38457693
6867	TACC1	8	+	38585704
59339	PLEKHA2	8	+	38758753
203100	HTRA4	8	+	38831668
83877	TM2D2	8	-	38846327
8754	ADAM9	8	+	38854505
203102	ADAM32	8	+	38965050
255926	ADAM5	8	+	39172182
1587	ADAM3A	8	-	39308564
100130964	LOC100130964	8	+	39420631
8749	ADAM18	8	+	39442087
2515	ADAM2	8	-	39601255
3620	IDO1	8	+	39771328
169355	IDO2	8	+	39792474
56892	C8orf4	8	+	40010987
79698	ZMAT4	8	-	40388111
6422	SFRP1	8	-	41119476
51125	GOLGA7	8	+	41348081
84296	GINS4	8	+	41386725
102723729	LOC102723729	8	-	41391824
137964	GPAT4	8	+	41435707
157848	NKX6-3	8	-	41503829
286	ANK1	8	-	41510744
619554	MIR486-1	8	-	41517959
102465696	MIR486-2	8	+	41517962
7994	KAT6A	8	-	41786997
10947	AP3M2	8	+	42010464
5327	PLAT	8	-	42032236
101929897	LOC101929897	8	-	42112841
3551	IKBKB	8	+	42128820
5423	POLB	8	+	42195973
27121	DKK4	8	-	42231586
7419	VDAC3	8	+	42249279
6575	SLC20A2	8	-	42273980
114926	SMIM19	8	+	42396298
1142	CHRNB3	8	+	42552562
8973	CHRNA6	8	-	42607780
55145	THAP1	8	-	42691817
81790	RNF170	8	-	42704780
100616115	MIR4469	8	-	42751340
84376	HOOK3	8	+	42752033
2339	FNTA	8	+	42911442
84197	POMK	8	+	42948649
138050	HGSNAT	8	+	42995592
340441	POTEA	8	+	43147585
497634	LINC00293	8	+	47752508
100287846	LOC100287846	8	+	48100930
23514	SPIDR	8	+	48173470
1052	CEBPD	8	-	48649476
5591	PRKDC	8	-	48685669
4173	MCM4	8	+	48872763
7336	UBE2V2	8	+	48920995
101929268	LOC101929268	8	+	49464127
101929217	LOC101929217	8	+	49532963
79645	EFCAB1	8	-	49627474
6591	SNAI2	8	-	49830239
492307	C8orf22	8	+	49966895
54212	SNTG1	8	+	50822349
137902	PXDNL	8	-	52232137
115294	PCMTD1	8	-	52730135
9705	ST18	8	-	53023392
389658	FAM150A	8	-	53446597
9821	RB1CC1	8	-	53535018
2831	NPBWR1	8	+	53852468
4986	OPRK1	8	-	54138276
51606	ATP6V1H	8	-	54628103
8601	RGS20	8	+	54764368
6917	TCEA1	8	-	54879114
10434	LYPLA1	8	-	54958927
29088	MRPL15	8	+	55047781
64321	SOX17	8	+	55370495
6101	RP1	8	+	55528627
114786	XKR4	8	+	56015017
100133234	SBF1P1	8	-	56361757
137695	TMEM68	8	-	56651303
96764	TGS1	8	+	56685791
4067	LYN	8	+	56792386
6224	RPS20	8	-	56980739
26795	SNORD54	8	-	56986398
4342	MOS	8	-	57025501
5324	PLAG1	8	-	57073468
79145	CHCHD7	8	+	57124315
195814	SDR16C5	8	-	57212570
442388	SDR16C6P	8	-	57287277
5179	PENK	8	-	57353513
101929415	LOC101929415	8	+	57358366
100507632	LINC00968	8	-	57430878
54928	IMPAD1	8	-	57870488
100507651	LINC01606	8	+	58130835
286177	LOC286177	8	+	58173785
26138	LINC00588	8	+	58192102
101929488	LOC101929488	8	+	58256346
100505477	LINC01602	8	+	58890917
90362	FAM110B	8	+	58907113
101929528	LOC101929528	8	-	59168330
137886	UBXN2B	8	+	59323823
1581	CYP7A1	8	-	59402737
6386	SDCBP	8	+	59465728
8439	NSMAF	8	-	59496064
9760	TOX	8	-	59717977
767	CA8	8	-	61101423
100505532	LINC01301	8	-	61314730
5862	RAB2A	8	+	61429469
55636	CHD7	8	+	61591324
100130298	LOC100130298	8	-	61878680
157807	CLVS1	8	+	62200525
444	ASPH	8	-	62413115
100616484	MIR4470	8	+	62627347
286183	NKAIN3	8	+	63161501
643763	UG0898H09	8	+	63890420
8836	GGH	8	-	63927639
7274	TTPA	8	-	63972048
101410533	YTHDF3-AS1	8	-	64080284
253943	YTHDF3	8	+	64081112
102724612	LOC102724612	8	+	64378407
286184	LINC01289	8	+	64681988
102724623	LOC102724623	8	-	64769500
100130155	MIR124-2HG	8	+	65285775
406908	MIR124-2	8	+	65291706
401463	LOC401463	8	-	65486866
27319	BHLHE22	8	+	65492795
9420	CYP7B1	8	-	65508529
552859	LINC00251	8	-	66073380
286186	LINC01299	8	-	66439243
55156	ARMC1	8	-	66514691
9650	MTFR1	8	+	66556888
5150	PDE7A	8	-	66626569
85479	DNAJC5B	8	+	66933791
84675	TRIM55	8	+	67039278
1392	CRH	8	-	67088612
100505659	LINC00967	8	+	67104349
100505676	RRS1-AS1	8	-	67331822
23212	RRS1	8	+	67341263
137872	ADHFE1	8	+	67344718
254778	C8orf46	8	+	67405491
4603	MYBL1	8	-	67474410
80124	VCPIP1	8	-	67542488
100533105	C8orf44-SGK3	8	+	67579787
56260	C8orf44	8	+	67579787
23678	SGK3	8	+	67624653
26255	PTTG3P	8	-	67679632
23678	SGK3	8	+	67687416
157777	MCMDC2	8	+	67782984
641638	SNHG6	8	-	67834165
641648	SNORD87	8	-	67834709
100129654	TCF24	8	-	67858736
286187	PPP1R42	8	-	67900367
10987	COPS5	8	-	67955315
79848	CSPP1	8	+	67976603
10565	ARFGEF1	8	-	68109884
57094	CPA6	8	-	68334405
80243	PREX2	8	+	68864603
286189	C8orf34-AS1	8	-	69215703
116328	C8orf34	8	+	69242957
100505718	LINC01592	8	-	69824038
100505739	LINC01603	8	-	70337106
23213	SULF1	8	+	70378859
81796	SLCO5A1	8	-	70584568
63978	PRDM14	8	-	70963886
10499	NCOA2	8	-	71024267
101926892	LOC101926892	8	+	71383369
23471	TRAM1	8	-	71485453
286190	LACTB2-AS1	8	+	71520812
51110	LACTB2	8	-	71549501
389668	XKR9	8	+	71581600
2138	EYA1	8	-	72109668
9242	MSC	8	-	72753777
100132891	MSC-AS1	8	+	72755358
100873782	RNU6-83P	8	+	72886128
8989	TRPA1	8	-	72933486
392232	LOC392232	8	-	73117534
9312	KCNB2	8	+	73449626
101926908	LOC101926908	8	+	73644280
7013	TERF1	8	+	73921097
157869	SBSPON	8	-	73976778
100130301	C8orf89	8	-	74153659
6129	RPL7	8	-	74202874
157506	RDH10	8	+	74206837
101926926	RDH10-AS1	8	-	74223141
100128126	STAU2-AS1	8	+	74332309
27067	STAU2	8	-	74332604
55284	UBE2W	8	-	74692332
6921	TCEB1	8	-	74857373
54968	TMEM70	8	+	74888377
23643	LY96	8	+	74903564
56704	JPH1	8	-	75146939
54332	GDAP1	8	+	75262618
100847058	MIR5681A	8	+	75460778
100847091	MIR5681B	8	-	75460785
441355	MIR2052HG	8	+	75512101
100302260	MIR2052	8	+	75617928
51050	PI15	8	+	75736772
83690	CRISPLD1	8	+	75896708
101805492	CASC9	8	-	76135352
3174	HNF4G	8	+	76452203
101926978	LINC01111	8	+	77318889
100192378	ZFHX4-AS1	8	-	77523114
79776	ZFHX4	8	+	77593515
100422921	MIR3149	8	-	77879004
5828	PEX2	8	-	77892494
102724874	LOC102724874	8	+	78362933
5569	PKIA	8	+	79428336
101927003	PKIA-AS1	8	-	79446127
51101	ZC2HC1A	8	+	79578282
101241902	LOC101241902	8	-	79635083
3574	IL7	8	-	79645007
11075	STMN2	8	+	80523049
23462	HEY1	8	-	80676245
101927067	LINC01607	8	+	80680377
101927040	LOC101927040	8	-	80681615
28957	MRPS28	8	-	80831095
7163	TPD52	8	-	80947103
100847056	MIR5708	8	+	81153624
65986	ZBTB10	8	+	81397854
619279	ZNF704	8	-	81540686
55824	PAG1	8	-	81880046
2171	FABP5	8	+	82192718
5375	PMP2	8	-	82352564
646480	FABP9	8	-	82370618
2167	FABP4	8	-	82390732
646486	FABP12	8	-	82437281
3612	IMPA1	8	-	82569151
347051	SLC10A5	8	-	82605891
79752	ZFAND1	8	-	82613566
92421	CHMP4C	8	+	82644688
64089	SNX16	8	-	82711818
103352670	LINC01419	8	+	84315993
138046	RALYL	8	+	85095453
85444	LRRCC1	8	+	86019323
1875	E2F5	8	+	86089619
401466	C8orf59	8	-	86126288
377677	CA13	8	+	86157716
759	CA1	8	-	86240458
761	CA3	8	+	86351056
100996348	CA3-AS1	8	-	86354037
760	CA2	8	+	86376131
100288527	REXO1L2P	8	-	86566828
85481	PSKH2	8	-	87060691
245972	ATP6V0D2	8	+	87111139
157724	SLC7A13	8	-	87226288
11059	WWP1	8	+	87354994
51115	RMDN1	8	-	87484578
8895	CPNE3	8	+	87526656
54714	CNGB3	8	-	87586163
168975	CNBD1	8	+	87878676
138009	DCAF4L2	8	-	88882971
4325	MMP16	8	-	89049460
101929709	LOC101929709	8	-	90729627
8767	RIPK2	8	+	90769975
734	OSGIN2	8	+	90914096
4683	NBN	8	-	90945564
1666	DECR1	8	+	91013580
793	CALB1	8	-	91070836
100874052	LINC00534	8	+	91233716
101937451	LINC01030	8	-	91605003
169200	TMEM64	8	-	91634223
64168	NECAB1	8	+	91803921
100127983	C8orf88	8	-	91970706
55529	TMEM55A	8	-	92006502
100506365	OTUD6B-AS1	8	-	92072134
51633	OTUD6B	8	+	92082424
100130742	LRRC69	8	+	92114847
100616245	MIR4661	8	+	92217713
115111	SLC26A7	8	+	92221722
862	RUNX1T1	8	-	92967195
102465753	MIR7641-2	8	-	93179690
102724710	LOC102724710	8	-	93577671
441369	FLJ46284	8	-	93725190
286144	TRIQK	8	-	93895758
102467005	MIR8084	8	+	94041979
389676	C8orf87	8	-	94146324
642924	LINC00535	8	-	94358695
137392	FAM92A1	8	+	94712735
389677	RBM12B	8	-	94743731
55472	RBM12B-AS1	8	+	94752339
91147	TMEM67	8	+	94767072
100616169	MIR378D2	8	-	94928250
54704	PDP1	8	+	94929083
1015	CDH17	8	-	95139394
2669	GEM	8	-	95261485
25788	RAD54B	8	-	95384188
100861412	FSBP	8	-	95439940
25788	RAD54B	8	-	95439940
25962	KIAA1429	8	-	95500005
100288748	LOC100288748	8	-	95649513
54845	ESRP1	8	+	95653364
286148	DPY19L4	8	+	95732103
55656	INTS8	8	+	95835518
9134	CCNE2	8	-	95892453
94241	TP53INP1	8	-	95938200
137682	NDUFAF6	8	+	96037214
100500907	MIR3150B	8	-	96085139
100422964	MIR3150A	8	+	96085142
79666	PLEKHF2	8	+	96145949
619344	LINC01298	8	-	96219235
157657	C8orf37	8	-	96257141
100616530	C8orf37-AS1	8	+	96281064
100500773	LOC100500773	8	-	96959213
392255	GDF6	8	-	97154558
7381	UQCRB	8	-	97238904
51001	MTERF3	8	-	97251626
9791	PTDSS1	8	+	97274114
102724804	LOC102724804	8	-	97384154
6383	SDC2	8	+	97505882
10404	CPQ	8	+	97657455
101927066	LOC101927066	8	-	97964092
85453	TSPYL5	8	-	98285714
92140	MTDH	8	+	98656407
55353	LAPTM4B	8	+	98787809
4147	MATN2	8	+	98881311
6156	RPL30	8	-	99053938
26775	SNORA72	8	-	99054314
203111	ERICH5	8	+	99076750
10247	HRSP12	8	-	99114567
10940	POP1	8	+	99129521
79815	NIPAL2	8	-	99204387
3788	KCNS2	8	+	99439250
6788	STK3	8	-	99466859
116039	OSR2	8	+	99956631
157680	VPS13B	8	+	100025494
693184	MIR599	8	-	100548864
100126309	MIR875	8	-	100549014
1345	COX6C	8	-	100890223
26166	RGS22	8	-	100973166
100302165	MIR1273A	8	-	101036210
286151	FBXO43	8	-	101145588
5440	POLR2K	8	+	101162839
6674	SPAG1	8	+	101170263
25897	RNF19A	8	-	101269287
100616451	MIR4471	8	+	101394991
157567	ANKRD46	8	-	101521980
169166	SNX31	8	-	101585112
26986	PABPC1	8	-	101715144
102466854	MIR7705	8	-	101715196
7534	YWHAZ	8	-	101930804
441374	FLJ42969	8	+	102064282
51123	ZNF706	8	-	102209266
83955	NACAP1	8	+	102381121
79977	GRHL2	8	+	102504668
83988	NCALD	8	-	102698770
104054148	LOC104054148	8	+	102996660
100847001	MIR5680	8	+	103137660
50484	RRM2B	8	-	103216729
101927221	UBR5-AS1	8	+	103251679
51366	UBR5	8	-	103264502
4956	ODF1	8	+	103563848
7071	KLF10	8	-	103661005
51582	AZIN1	8	-	103838530
100506753	AZIN1-AS1	8	+	103876499
528	ATP6V1C1	8	+	104033248
157556	BAALC-AS2	8	-	104145191
79870	BAALC	8	+	104152921
100422992	MIR3151	8	+	104166842
100499183	BAALC-AS1	8	-	104169218
8323	FZD6	8	+	104310661
115908	CTHRC1	8	+	104383743
81034	SLC25A32	8	-	104410866
25879	DCAF13	8	+	104426942
9699	RIMS2	8	+	104512976
81501	DCSTAMP	8	+	105352024
1807	DPYS	8	-	105391652
29967	LRP12	8	-	105501459
23414	ZFPM2	8	+	106331147
102723356	ZFPM2-AS1	8	-	106792638
55074	OXR1	8	+	107282406
137735	ABRA	8	-	107771711
284	ANGPT1	8	-	108261710
340419	RSPO2	8	-	108911544
3646	EIF3E	8	-	109213972
9694	EMC2	8	+	109455853
157753	TMEM74	8	-	109795346
7201	TRHR	8	+	110099653
84955	NUDCD1	8	-	110253148
56943	ENY2	8	+	110346552
93035	PKHD1L1	8	+	110374706
9166	EBAG9	8	+	110551929
55638	SYBU	8	-	110586405
27012	KCNV1	8	-	110979233
101927459	LINC01608	8	-	111949919
101927487	LINC01609	8	-	112111190
114788	CSMD3	8	-	113235159
100302225	MIR2053	8	+	113655722
7227	TRPS1	8	-	116420724
100859921	LINC00536	8	-	116962736
8667	EIF3H	8	-	117657055
84294	UTP23	8	+	117778742
5885	RAD21	8	-	117858173
644660	RAD21-AS1	8	+	117886663
100500914	MIR3610	8	-	117886967
441376	AARD	8	+	117950464
169026	SLC30A8	8	+	117962512
90390	MED30	8	+	118532952
2131	EXT1	8	-	118811602
401474	SAMD12	8	-	119201695
552860	SAMD12-AS1	8	+	119633240
4982	TNFRSF11B	8	-	119935796
10584	COLEC10	8	+	120079424
114569	MAL2	8	+	120220610
4856	NOV	8	+	120428552
5168	ENPP2	8	-	120569317
6873	TAF2	8	-	120743014
79075	DSCC1	8	-	120846181
64798	DEPTOR	8	+	120885895
7373	COL14A1	8	+	121137347
28998	MRPL13	8	-	121408083
27085	MTBP	8	+	121457638
6641	SNTB1	8	-	121547985
101927543	LOC101927543	8	+	121773493
3037	HAS2	8	-	122625271
594842	HAS2-AS1	8	+	122651586
105375734	LOC105375734	8	-	123426566
104266958	LINC01151	8	-	123682624
22882	ZHX2	8	+	123793901
79139	DERL1	8	-	124025404
93594	TBC1D31	8	+	124084920
84985	FAM83A	8	+	124191287
100131726	FAM83A-AS1	8	-	124213412
100616260	MIR4663	8	-	124228028
84933	C8orf76	8	-	124232196
100533106	ZHX1-C8orf76	8	-	124238429
11244	ZHX1	8	-	124260690
29028	ATAD2	8	-	124332091
55093	WDYHV1	8	+	124428965
114907	FBXO32	8	-	124510127
340359	KLHL38	8	-	124657915
312	ANXA13	8	-	124693034
157769	FAM91A1	8	+	124780882
654463	FER1L6	8	+	124864227
439941	FER1L6-AS1	8	-	124996378
157376	FER1L6-AS2	8	-	125058312
101927588	LOC101927588	8	-	125204932
157378	TMEM65	8	-	125323159
55039	TRMT12	8	+	125463048
101927612	RNF139-AS1	8	-	125474738
11236	RNF139	8	+	125487008
83940	TATDN1	8	-	125500735
102466200	MIR6844	8	-	125520756
4715	NDUFB9	8	+	125551343
9788	MTSS1	8	-	125563011
100616255	MIR4662B	8	-	125834220
100616221	MIR4662A	8	+	125834227
157381	LINC00964	8	+	125954250
137209	ZNF572	8	+	125985539
6713	SQLE	8	+	126010720
9897	KIAA0196	8	-	126036503
286053	NSMCE2	8	+	126104083
10221	TRIB1	8	+	126442563
100130231	LINC00861	8	-	126934767
101927657	LOC101927657	8	+	127337740
157638	FAM84B	8	-	127564683
100750225	PCAT1	8	+	128025399
103164619	PCAT2	8	-	128084939
101867536	PRNCR1	8	+	128092119
103021165	CASC19	8	-	128200031
100507056	CCAT1	8	-	128219627
103021164	CASC21	8	+	128256882
727677	CASC8	8	-	128301921
101805488	CCAT2	8	+	128412644
5462	POU5F1B	8	+	128427857
727677	CASC8	8	-	128455595
100270680	CASC11	8	-	128712853
4609	MYC	8	+	128748315
100302185	MIR1204	8	+	128808208
5820	PVT1	8	+	128902874
641384	TMEM75	8	-	128958805
100302161	MIR1205	8	+	128972879
100302170	MIR1206	8	+	129021144
100302175	MIR1207	8	+	129061398
100302281	MIR1208	8	+	129162362
101927774	LINC00824	8	-	129417516
728724	LINC00977	8	-	130228713
137196	CCDC26	8	-	130363940
100500839	MIR3686	8	-	130496303
56169	GSDMC	8	-	130760442
51571	FAM49B	8	-	130851839
100847051	MIR5194	8	-	131020580
50807	ASAP1	8	-	131064351
100507117	ASAP1-IT2	8	-	131094984
29065	ASAP1-IT1	8	-	131307601
114	ADCY8	8	-	131792547
23167	EFR3A	8	+	132916356
729330	OC90	8	-	133036467
10086	HHLA1	8	-	133073733
3786	KCNQ3	8	-	133133105
93668	HPYR1	8	-	133572745
23639	LRRC6	8	-	133584201
137835	TMEM71	8	-	133722192
51105	PHF20L1	8	+	133787604
7038	TG	8	+	133879205
6503	SLA	8	-	134048973
102466865	MIR7848	8	-	134058726
8840	WISP1	8	+	134203282
10397	NDRG1	8	-	134249414
6482	ST3GAL1	8	-	134467091
101927798	LOC101927798	8	-	134787794
101927822	LOC101927822	8	+	134898739
57623	ZFAT	8	-	135490031
594840	ZFAT-AS1	8	+	135610314
407030	MIR30B	8	-	135812763
407033	MIR30D	8	-	135817119
552853	NCRNA00250	8	+	135850312
101927845	LOC101927845	8	+	135862178
286094	LINC01591	8	+	136246374
10656	KHDRBS3	8	+	136469708
101927915	LOC101927915	8	-	138418344
51059	FAM135B	8	-	139142266
169044	COL22A1	8	-	139600478
51305	KCNK9	8	-	140613081
83696	TRAPPC9	8	-	140742586
54108	CHRAC1	8	+	141521397
27161	AGO2	8	-	141541264
5747	PTK2	8	-	141668481
22898	DENND3	8	+	142138720
57210	SLC45A4	8	-	142217265
731779	LINC01300	8	+	142350648
2843	GPR20	8	-	142366587
11156	PTP4A3	8	+	142431488
389690	MROH5	8	-	142443929
100302147	MIR1302-7	8	-	142867603
100616374	MIR4539	8	-	143079637
100616268	MIR4472-1	8	+	143257700
619434	LINC00051	8	+	143279717
203062	TSNARE1	8	-	143293441
575	ADGRB1	8	+	143545377
23237	ARC	8	-	143692405
8629	JRK	8	-	143738874
8000	PSCA	8	+	143751726
54742	LY6K	8	+	143781529
100288181	LOC100288181	8	-	143783670
51337	THEM6	8	+	143808621
57152	SLURP1	8	-	143822362
137797	LYPD2	8	-	143831628
66004	LYNX1	8	-	143845752
8581	LY6D	8	-	143866298
2765	GML	8	+	143916217
1584	CYP11B1	8	-	143953773
1585	CYP11B2	8	-	143991975
100133669	LOC100133669	8	-	144063448
100128627	CDC42P3	8	+	144077245
4061	LY6E	8	+	144099902
286122	C8orf31	8	+	144120626
4062	LY6H	8	-	144239331
338328	GPIHBP1	8	+	144295068
286128	ZFP41	8	+	144328991
2738	GLI4	8	+	144349607
100507316	LINC01604	8	-	144362325
79943	ZNF696	8	+	144373559
116447	TOP1MT	8	-	144391497
78998	RHPN1-AS1	8	-	144448793
114822	RHPN1	8	+	144451025
104326051	MAFA-AS1	8	+	144499849
389692	MAFA	8	-	144510230
23144	ZC3H3	8	-	144519825
79792	GSDMD	8	+	144635557
642475	MROH6	8	-	144648363
93100	NAPRT	8	-	144656955
1936	EEF1D	8	-	144661867
84948	TIGD5	8	+	144680074
65263	PYCRL	8	-	144686083
7264	TSTA3	8	-	144694788
9831	ZNF623	8	+	144718183
286075	ZNF707	8	+	144766622
286076	BREA2	8	+	144779285
100130274	CCDC166	8	-	144788864
225689	MAPK15	8	+	144798507
286077	FAM83H	8	-	144806103
100616318	MIR4664	8	-	144815253
100128338	FAM83H-AS1	8	+	144816310
23513	SCRIB	8	-	144873090
100126338	MIR937	8	-	144895127
22827	PUF60	8	-	144898514
340371	NRBP2	8	-	144915755
102466748	MIR6845	8	-	144919928
83481	EPPK1	8	-	144939492
5339	PLEC	8	-	144989315
724031	MIR661	8	-	145019359
84875	PARP10	8	-	145051320
2907	GRINA	8	+	145064226
375686	SPATC1	8	+	145086582
26873	OPLAH	8	-	145106167
102465509	MIR6846	8	-	145112224
54512	EXOSC4	8	+	145133522
102465510	MIR6847	8	+	145134777
8733	GPAA1	8	+	145137524
1537	CYC1	8	+	145149938
81858	SHARPIN	8	-	145153536
84232	MAF1	8	+	145159305
340390	KIAA1875	8	+	145162629
51236	HGH1	8	+	145192672
727957	MROH1	8	+	145202919
102465906	MIR7112	8	-	145317576
642658	SCX	8	+	145321461
51236	HGH1	8	+	145437880
23246	BOP1	8	-	145486002
102465906	MIR7112	8	-	145486629
642658	SCX	8	+	145490547
3297	HSF1	8	+	145515270
8694	DGAT1	8	-	145538246
102465511	MIR6848	8	-	145540909
83482	SCRT1	8	-	145554228
340393	TMEM249	8	-	145576886
26233	FBXL6	8	-	145579088
79581	SLC52A2	8	+	145582217
203054	ADCK5	8	+	145597704
29894	CPSF1	8	-	145618446
100126351	MIR939	8	-	145619364
102466749	MIR6849	8	-	145625671
55630	SLC39A4	8	-	145637798
51160	VPS28	8	-	145648984
4796	TONSL	8	-	145654163
100287098	TONSL-AS1	8	+	145660551
102466271	MIR6893	8	-	145660934
50626	CYHR1	8	-	145675315
90990	KIFC2	8	+	145691720
8928	FOXH1	8	-	145699115
84988	PPP1R16A	8	+	145722109
2875	GPT	8	+	145729465
113655	MFSD3	8	+	145734419
9401	RECQL4	8	-	145736667
9684	LRRC14	8	+	145743349
441381	LRRC24	8	-	145747761
414919	C8orf82	8	-	145751603
80728	ARHGAP39	8	-	145754563
90987	ZNF251	8	-	145946294
80778	ZNF34	8	-	145997609
6132	RPL8	8	-	146015154
102465978	MIR6850	8	-	146017316
340385	ZNF517	8	+	146024261
7553	ZNF7	8	+	146052903
28991	COMMD5	8	-	146075551
58500	ZNF250	8	-	146102336
7564	ZNF16	8	-	146155744
286101	ZNF252P	8	-	146198975
286102	TMED10P1	8	+	146220251
286103	ZNF252P-AS1	8	+	146228197
65265	C8orf33	8	+	146277824
100287596	DDX11L5	9	+	11987
100287171	WASH1	9	-	14511
100302278	MIR1302-2	9	+	30144
100422831	MIR1302-9	9	+	30144
100422834	MIR1302-10	9	+	30144
100422919	MIR1302-11	9	+	30144
654835	FAM138C	9	-	34394
101929127	PGM5P3-AS1	9	+	72690
2298	FOXD4	9	-	116231
55871	CBWD1	9	-	121038
157983	C9orf66	9	-	213108
81704	DOCK8	9	+	214865
23189	KANK1	9	+	470294
1761	DMRT1	9	+	841690
58524	DMRT3	9	+	976968
102800446	LINC01230	9	+	1048143
10655	DMRT2	9	+	1050346
6595	SMARCA2	9	+	2015219
401491	VLDLR-AS1	9	-	2535655
7436	VLDLR	9	+	2621793
169522	KCNV2	9	+	2717526
9933	KIAA0020	9	-	2804155
101929247	LINC01231	9	+	3181589
5991	RFX3	9	-	3218297
101929302	RFX3-AS1	9	+	3668086
169792	GLIS3	9	-	3824128
84850	GLIS3-AS1	9	+	3898646
6505	SLC1A1	9	+	4490427
55064	SPATA6L	9	-	4598316
403313	PPAPDC2	9	+	4662294
101929351	CDC37L1-AS1	9	-	4676601
55664	CDC37L1	9	+	4679553
50808	AK3	9	-	4709557
10171	RCL1	9	+	4792834
406894	MIR101-2	9	+	4850297
3717	JAK2	9	+	4985245
11172	INSL6	9	-	5163863
3641	INSL4	9	+	5231419
6019	RLN2	9	-	5299866
6013	RLN1	9	-	5334932
55848	PLGRKT	9	-	5357967
29126	CD274	9	+	5450503
80380	PDCD1LG2	9	+	5510545
57589	RIC1	9	+	5629119
79956	ERMP1	9	-	5784572
2315	MLANA	9	+	5890909
158358	KIAA2026	9	-	5919008
100616288	MIR4665	9	+	6007826
26953	RANBP6	9	-	6011019
90865	IL33	9	+	6215786
89882	TPD52L3	9	+	6328349
115426	UHRF2	9	+	6413151
2731	GLDC	9	-	6532464
23081	KDM4C	9	+	6720863
90871	TMEM261	9	-	7796491
5789	PTPRD	9	-	8314246
101929407	PTPRD-AS1	9	+	8858018
101929428	PTPRD-AS2	9	+	10613206
